"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_name","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","ward","district","overhead_utility","condition","percent_population"
"7/6/2016","inventory_date","Arizona  cypress","Cupressus arizonica","Oklahoma City","Oklahoma",-97.5059999,35.46184514,"Bricktown canal maintenance facility",9.652,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Arizona  cypress","Cupressus arizonica","Oklahoma City","Oklahoma",-97.50588332,35.46191309,"Bricktown canal maintenance facility",9.652,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Winged  elm","Ulmus alata","Oklahoma City","Oklahoma",-97.50597423,35.46187302,"Bricktown canal maintenance facility",12.7,59.05512,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50591113,35.46177806,"Bricktown canal maintenance facility",7.366,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.50586514,35.46163955,"Bricktown canal maintenance facility",7.366,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50587155,35.46171883,"Bricktown canal maintenance facility",13.716,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50585991,35.46181973,"Bricktown canal maintenance facility",13.462,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50573441,35.46180425,"Bricktown canal maintenance facility",11.43,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Freeman  maple","Acer freemanii","Oklahoma City","Oklahoma",-97.50564695,35.46181509,"Bricktown canal maintenance facility",37.084,118.11024,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.50574772,35.46191421,"Bricktown canal maintenance facility",30.48,88.58268,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Swamp white  oak","Quercus bicolor","Oklahoma City","Oklahoma",-97.50567357,35.46194518,"Bricktown canal maintenance facility",28.702,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Eastern red   redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.50616414,35.46163544,"Bricktown canal maintenance facility",6.35,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Eastern red   redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.50617745,35.46160601,"Bricktown canal maintenance facility",6.35,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/6/2016","inventory_date","Eastern red   redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.50618315,35.46155335,"Bricktown canal maintenance facility",6.35,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.50559447,35.46299751,"Bricktown canal maintenance facility",46.228,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.505541,35.46298357,"Bricktown canal maintenance facility",15.24,59.05512,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50549821,35.46289733,"Bricktown canal maintenance facility",33.782,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50547148,35.46286771,"Bricktown canal maintenance facility",24.13,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50539981,35.46292259,"Bricktown canal maintenance facility",24.13,59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50528109,35.46278582,"Bricktown canal maintenance facility",22.352,59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50536024,35.46277014,"Bricktown canal maintenance facility",23.114,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.50543618,35.46275185,"Bricktown canal maintenance facility",8.382,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.50547361,35.46275708,"Bricktown canal maintenance facility",9.144,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.50550142,35.4627684,"Bricktown canal maintenance facility",7.62,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.50550356,35.46279976,"Bricktown canal maintenance facility",5.842,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.50549928,35.4628259,"Bricktown canal maintenance facility",8.382,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Scotch  pine","Pinus sylvestris","Oklahoma City","Oklahoma",-97.5055303,35.46277537,"Bricktown canal maintenance facility",38.608,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Scotch  pine","Pinus sylvestris","Oklahoma City","Oklahoma",-97.50556239,35.46277188,"Bricktown canal maintenance facility",33.02,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Scotch  pine","Pinus sylvestris","Oklahoma City","Oklahoma",-97.50583405,35.46303671,"Bricktown canal maintenance facility",37.338,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.50586293,35.46302713,"Bricktown canal maintenance facility",35.56,108.26772,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.50589716,35.46305501,"Bricktown canal maintenance facility",31.496,78.74016,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.50598165,35.46301668,"Bricktown canal maintenance facility",4.064,49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Freeman  maple","Acer freemanii","Oklahoma City","Oklahoma",-97.5061453,35.4629766,"Bricktown canal maintenance facility",25.654,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.50602123,35.46316477,"Bricktown canal maintenance facility",10.16,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Amur  maple","Acer ginnala","Oklahoma City","Oklahoma",-97.5062084,35.46305675,"Bricktown canal maintenance facility",9.652,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50618594,35.46310118,"Bricktown canal maintenance facility",4.318,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50621268,35.46309769,"Bricktown canal maintenance facility",2.54,29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50626616,35.46308288,"Bricktown canal maintenance facility",3.556,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50627792,35.46306807,"Bricktown canal maintenance facility",3.302,29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50628755,35.46308637,"Bricktown canal maintenance facility",8.636,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50637953,35.46311337,"Bricktown canal maintenance facility",8.128,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50631429,35.46307766,"Bricktown canal maintenance facility",2.54,26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50632819,35.46309072,"Bricktown canal maintenance facility",2.54,26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50633675,35.46307853,"Bricktown canal maintenance facility",2.54,29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50635814,35.46309247,"Bricktown canal maintenance facility",2.54,29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50635707,35.46310728,"Bricktown canal maintenance facility",3.302,26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50635279,35.46313254,"Bricktown canal maintenance facility",3.556,29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50637525,35.46312992,"Bricktown canal maintenance facility",2.54,22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50636883,35.46314473,"Bricktown canal maintenance facility",2.54,26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50638488,35.46316826,"Bricktown canal maintenance facility",3.556,26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50640627,35.46318916,"Bricktown canal maintenance facility",2.794,26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Scotch  pine","Pinus sylvestris","Oklahoma City","Oklahoma",-97.50642552,35.46316651,"Bricktown canal maintenance facility",42.926,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.50641055,35.46304107,"Bricktown canal maintenance facility",28.702,98.4252,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.50640734,35.46299403,"Bricktown canal maintenance facility",33.274,137.79528,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.5063314,35.4629949,"Bricktown canal maintenance facility",34.29,127.95276,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.50657419,35.46306198,"Bricktown canal maintenance facility",22.352,88.58268,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50685655,35.46319439,"Bricktown canal maintenance facility",3.302,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50687473,35.46321704,"Bricktown canal maintenance facility",3.048,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50677099,35.4632484,"Bricktown canal maintenance facility",17.272,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50682232,35.46325972,"Bricktown canal maintenance facility",21.082,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50686832,35.46327279,"Bricktown canal maintenance facility",14.986,68.89764,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50690789,35.46328325,"Bricktown canal maintenance facility",12.7,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.50694211,35.46331112,"Bricktown canal maintenance facility",26.67,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  baldcypress","Taxodium distichum","Oklahoma City","Oklahoma",-97.50702447,35.46313864,"Bricktown canal maintenance facility",17.272,68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.50698276,35.46314735,"Bricktown canal maintenance facility",16.256,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.50697527,35.46318829,"Bricktown canal maintenance facility",18.288,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.50698169,35.46323969,"Bricktown canal maintenance facility",20.828,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.50702875,35.46327628,"Bricktown canal maintenance facility",30.734,108.26772,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Southern  magnolia","Magnolia grandiflora","Oklahoma City","Oklahoma",-97.50704372,35.46331722,"Bricktown canal maintenance facility",17.526,78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Loblolly  pine","Pinus taeda","Oklahoma City","Oklahoma",-97.50707795,35.46335903,"Bricktown canal maintenance facility",17.272,78.74016,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.50713357,35.46341217,"Bricktown canal maintenance facility",21.59,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.50719881,35.46344354,"Bricktown canal maintenance facility",13.208,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.50725122,35.46344702,"Bricktown canal maintenance facility",13.462,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.50741807,35.46343569,"Bricktown canal maintenance facility",20.32,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/7/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.50713677,35.4634688,"Bricktown canal maintenance facility",3.81,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
